id,url,label
4353,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/46277fc4-d989-4a82-ac74-719142e16f21___R.S_HL 7943 copy 2.jpg,Corn_(maize)___healthy
4354,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/46277fc4-d989-4a82-ac74-719142e16f21___R.S_HL 7943 copy 2_flipLR.jpg,Corn_(maize)___healthy
4355,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4634067c-4205-49d6-adc6-94e34e71374b___R.S_HL 8341 copy 2.jpg,Corn_(maize)___healthy
4356,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4634067c-4205-49d6-adc6-94e34e71374b___R.S_HL 8341 copy 2_flipLR.jpg,Corn_(maize)___healthy
4357,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/466155e6-ef86-4024-9c0a-de7ca09a1d07___R.S_HL 7986 copy.jpg,Corn_(maize)___healthy
4358,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/466155e6-ef86-4024-9c0a-de7ca09a1d07___R.S_HL 7986 copy_flipLR.jpg,Corn_(maize)___healthy
4359,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4810995d-308d-4931-9b96-1021194e596e___R.S_HL 8258 copy.jpg,Corn_(maize)___healthy
4360,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4810995d-308d-4931-9b96-1021194e596e___R.S_HL 8258 copy_flipLR.jpg,Corn_(maize)___healthy
4361,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/482383a3-26f3-468c-807d-91f653941e23___R.S_HL 8323 copy.jpg,Corn_(maize)___healthy
4362,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/482383a3-26f3-468c-807d-91f653941e23___R.S_HL 8323 copy_flipLR.jpg,Corn_(maize)___healthy
4363,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/48296a13-4359-4df3-b19d-d457c14721ba___R.S_HL 8157 copy 2.jpg,Corn_(maize)___healthy
4364,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/48296a13-4359-4df3-b19d-d457c14721ba___R.S_HL 8157 copy 2_flipLR.jpg,Corn_(maize)___healthy
4365,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/482efe83-cbc6-474d-87c5-e28a3a528541___R.S_HL 8273 copy 2.jpg,Corn_(maize)___healthy
4366,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/482efe83-cbc6-474d-87c5-e28a3a528541___R.S_HL 8273 copy 2_flipLR.jpg,Corn_(maize)___healthy
4367,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy.jpg,Corn_(maize)___healthy
4368,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy_flipLR.jpg,Corn_(maize)___healthy
4369,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/495d4205-e476-48c0-9791-ff947e0d6fc6___R.S_HL 8077 copy.jpg,Corn_(maize)___healthy
4370,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/495d4205-e476-48c0-9791-ff947e0d6fc6___R.S_HL 8077 copy_flipLR.jpg,Corn_(maize)___healthy
4371,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4976825c-af34-4ba8-9e2d-2a6c25eae077___R.S_HL 8269 copy.jpg,Corn_(maize)___healthy
4372,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4976825c-af34-4ba8-9e2d-2a6c25eae077___R.S_HL 8269 copy_flipLR.jpg,Corn_(maize)___healthy
4373,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/49bbfde1-06f5-41fb-baeb-4008a097a021___R.S_HL 5538 copy 2_flipLR.jpg,Corn_(maize)___healthy
4374,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/49ecc957-9ec7-45f7-a3c9-d1e63cf224df___R.S_HL 0607 copy 2.jpg,Corn_(maize)___healthy
4375,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/49ecc957-9ec7-45f7-a3c9-d1e63cf224df___R.S_HL 0607 copy 2_flipLR.jpg,Corn_(maize)___healthy
4376,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4a54e4fc-cc6f-47f9-b41e-f9d34c94abbd___R.S_HL 8200 copy 2_flipLR.jpg,Corn_(maize)___healthy
4377,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4a771d9d-4dc5-48dd-9b05-239246a8dc66___R.S_HL 5494 copy 2_flipLR.jpg,Corn_(maize)___healthy
4378,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4a960b84-d0be-4118-83bf-24c46678b7f6___R.S_HL 0624 copy 2_flipLR.jpg,Corn_(maize)___healthy
4379,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4a98a740-26d6-412e-bd44-1936c506906a___R.S_HL 8273 copy.jpg,Corn_(maize)___healthy
4380,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4a98a740-26d6-412e-bd44-1936c506906a___R.S_HL 8273 copy_flipLR.jpg,Corn_(maize)___healthy
4381,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2.jpg,Corn_(maize)___healthy
4382,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2_flipLR.jpg,Corn_(maize)___healthy
4383,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4b7e28c4-2353-40f0-b09e-a7a60167ef75___R.S_HL 7936 copy 2.jpg,Corn_(maize)___healthy
4384,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4b7e28c4-2353-40f0-b09e-a7a60167ef75___R.S_HL 7936 copy 2_flipLR.jpg,Corn_(maize)___healthy
4385,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4bf9482d-8953-49ca-bc10-ed2742d40e9c___R.S_HL 5522 copy 2.jpg,Corn_(maize)___healthy
4386,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4bf9482d-8953-49ca-bc10-ed2742d40e9c___R.S_HL 5522 copy 2_flipLR.jpg,Corn_(maize)___healthy
4387,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4bffb932-0f73-4ea5-b1b3-ffbef8c5f07d___R.S_HL 7895 copy.jpg,Corn_(maize)___healthy
4388,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4bffb932-0f73-4ea5-b1b3-ffbef8c5f07d___R.S_HL 7895 copy_flipLR.jpg,Corn_(maize)___healthy
4389,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4c32154e-bea7-4a62-bd5f-fa8e3cf14c20___R.S_HL 0609 copy 2.jpg,Corn_(maize)___healthy
4390,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4c7c0c9d-eade-4f48-9c77-da0e1b5f587e___R.S_HL 8104 copy 2.jpg,Corn_(maize)___healthy
4391,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4c7c0c9d-eade-4f48-9c77-da0e1b5f587e___R.S_HL 8104 copy 2_flipLR.jpg,Corn_(maize)___healthy
4392,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4c7db7c9-685e-4b99-ac79-f37f5b5f1974___R.S_HL 7946 copy 2.jpg,Corn_(maize)___healthy
4393,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4c7db7c9-685e-4b99-ac79-f37f5b5f1974___R.S_HL 7946 copy 2_flipLR.jpg,Corn_(maize)___healthy
4394,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4c8d1ae5-019c-45ef-9151-ed904f18ca00___R.S_HL 7909 copy.jpg,Corn_(maize)___healthy
4395,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4ce0824c-0f77-4c6c-b7b8-40f0cd51d320___R.S_HL 8236 copy.jpg,Corn_(maize)___healthy
4396,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4ce0824c-0f77-4c6c-b7b8-40f0cd51d320___R.S_HL 8236 copy_flipLR.jpg,Corn_(maize)___healthy
4397,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4d603dbb-3e1e-4acd-ab00-8bdf858191a1___R.S_HL 5535 copy 3.jpg,Corn_(maize)___healthy
4398,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4d96707c-8202-40cb-a6bf-c2ccce2dded0___R.S_HL 8081 copy.jpg,Corn_(maize)___healthy
4399,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4d96707c-8202-40cb-a6bf-c2ccce2dded0___R.S_HL 8081 copy_flipLR.jpg,Corn_(maize)___healthy
4400,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4da561ff-1720-4174-be49-d9680cc1cec3___R.S_HL 8321 copy 2.jpg,Corn_(maize)___healthy
4401,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4da561ff-1720-4174-be49-d9680cc1cec3___R.S_HL 8321 copy 2_flipLR.jpg,Corn_(maize)___healthy
4402,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4dd0d54d-37bf-48cf-a3be-420949d5b2fd___R.S_HL 8235 copy.jpg,Corn_(maize)___healthy
4403,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4de6bcf9-a5d6-4cca-b412-c9cb1fabf34f___R.S_HL 8284 copy 2.jpg,Corn_(maize)___healthy
4404,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4de6bcf9-a5d6-4cca-b412-c9cb1fabf34f___R.S_HL 8284 copy 2_flipLR.jpg,Corn_(maize)___healthy
4405,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4dfc51c1-3466-4717-b63c-5bd448a68819___R.S_HL 8220 copy 2.jpg,Corn_(maize)___healthy
4406,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4dfc51c1-3466-4717-b63c-5bd448a68819___R.S_HL 8220 copy 2_flipLR.jpg,Corn_(maize)___healthy
4407,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4e65846a-3154-486c-b58c-cbaf698e0f97___R.S_HL 8151 copy 2.jpg,Corn_(maize)___healthy
4408,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4e65846a-3154-486c-b58c-cbaf698e0f97___R.S_HL 8151 copy 2_flipLR.jpg,Corn_(maize)___healthy
4409,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4e78f502-e486-4057-b157-3065dd4abd86___R.S_HL 7993 copy 2.jpg,Corn_(maize)___healthy
4410,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4e78f502-e486-4057-b157-3065dd4abd86___R.S_HL 7993 copy 2_flipLR.jpg,Corn_(maize)___healthy
4411,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4ea4d667-2e5d-4440-83ee-5b0d68217272___R.S_HL 0651 copy 3.jpg,Corn_(maize)___healthy
4412,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4ea4d667-2e5d-4440-83ee-5b0d68217272___R.S_HL 0651 copy 3_flipLR.jpg,Corn_(maize)___healthy
4413,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4f27ff1a-29dd-439d-8445-a5b73998da5c___R.S_HL 8044 copy_flipLR.jpg,Corn_(maize)___healthy
4414,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/4f3347e6-ed68-4659-aa26-5591ea8c923e___R.S_HL 5505 copy_flipLR.jpg,Corn_(maize)___healthy
4415,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/500c13c7-2b8e-43ea-b842-154de7cf7f50___R.S_HL 8003 copy 2.jpg,Corn_(maize)___healthy
4416,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/500c13c7-2b8e-43ea-b842-154de7cf7f50___R.S_HL 8003 copy 2_flipLR.jpg,Corn_(maize)___healthy
4417,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/508527ca-609b-427f-9b08-7ac3f3d45034___R.S_HL 8112 copy 2.jpg,Corn_(maize)___healthy
4418,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/508527ca-609b-427f-9b08-7ac3f3d45034___R.S_HL 8112 copy 2_flipLR.jpg,Corn_(maize)___healthy
4419,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/50d502de-24fe-4929-bd9d-9bbe9bdb6541___R.S_HL 8052 copy 2_flipLR.jpg,Corn_(maize)___healthy
4420,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/50e026e1-cee6-4382-9664-5cd5be377e91___R.S_HL 8314 copy.jpg,Corn_(maize)___healthy
4421,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/50f1396f-52da-4f95-84e0-aaa2a4fa9121___R.S_HL 0648 copy 3.jpg,Corn_(maize)___healthy
4422,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/50f1396f-52da-4f95-84e0-aaa2a4fa9121___R.S_HL 0648 copy 3_flipLR.jpg,Corn_(maize)___healthy
4423,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/50fe7549-e9f5-4104-abdc-b78630c0483e___R.S_HL 8185 copy_flipLR.jpg,Corn_(maize)___healthy
4424,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5120c19c-8834-4b88-b406-f26c0784b74e___R.S_HL 0649 copy_flipLR.jpg,Corn_(maize)___healthy
4425,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/51261199-c0d9-43e1-a6cb-4275e6879b2e___R.S_HL 8089 copy.jpg,Corn_(maize)___healthy
4426,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/51261199-c0d9-43e1-a6cb-4275e6879b2e___R.S_HL 8089 copy_flipLR.jpg,Corn_(maize)___healthy
4427,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/512a6f84-c287-4f78-bfbe-311bbf1ca548___R.S_HL 0626 copy.jpg,Corn_(maize)___healthy
4428,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/512a6f84-c287-4f78-bfbe-311bbf1ca548___R.S_HL 0626 copy_flipLR.jpg,Corn_(maize)___healthy
4429,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/512c7244-c0d0-4900-9b23-2f0256fd1d1d___R.S_HL 8165 copy.jpg,Corn_(maize)___healthy
4430,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/512c7244-c0d0-4900-9b23-2f0256fd1d1d___R.S_HL 8165 copy_flipLR.jpg,Corn_(maize)___healthy
4431,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5151362d-b000-4d78-86f3-5fa2109612a2___R.S_HL 7928 copy 2.jpg,Corn_(maize)___healthy
4432,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5151362d-b000-4d78-86f3-5fa2109612a2___R.S_HL 7928 copy 2_flipLR.jpg,Corn_(maize)___healthy
4433,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/515cfd7f-995c-4843-93f7-dc2c012db476___R.S_HL 7877 copy 2.jpg,Corn_(maize)___healthy
4434,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/515cfd7f-995c-4843-93f7-dc2c012db476___R.S_HL 7877 copy 2_flipLR.jpg,Corn_(maize)___healthy
4435,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/51f761a5-df28-4a44-bb1c-abd0ac8fe3f9___R.S_HL 7894 copy 2.jpg,Corn_(maize)___healthy
4436,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/51f761a5-df28-4a44-bb1c-abd0ac8fe3f9___R.S_HL 7894 copy 2_flipLR.jpg,Corn_(maize)___healthy
4437,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5243e506-339c-4c97-8e1a-86f146aa5684___R.S_HL 8057 copy 2.jpg,Corn_(maize)___healthy
4438,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5243e506-339c-4c97-8e1a-86f146aa5684___R.S_HL 8057 copy 2_flipLR.jpg,Corn_(maize)___healthy
4439,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/526e6386-1a1f-4ac3-a49b-770d588faf4f___R.S_HL 7961 copy 2.jpg,Corn_(maize)___healthy
4440,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/526e6386-1a1f-4ac3-a49b-770d588faf4f___R.S_HL 7961 copy 2_flipLR.jpg,Corn_(maize)___healthy
4441,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5307bb57-584b-4af3-a3a6-af59b60d1944___R.S_HL 0629 copy 3.jpg,Corn_(maize)___healthy
4442,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5307bb57-584b-4af3-a3a6-af59b60d1944___R.S_HL 0629 copy 3_flipLR.jpg,Corn_(maize)___healthy
4443,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/537f6d91-ea08-4055-8736-60cc5cdf666a___R.S_HL 8154 copy 2_flipLR.jpg,Corn_(maize)___healthy
4444,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53b73553-110a-4dc1-8320-332c4773b8e9___R.S_HL 7907 copy.jpg,Corn_(maize)___healthy
4445,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53b73553-110a-4dc1-8320-332c4773b8e9___R.S_HL 7907 copy_flipLR.jpg,Corn_(maize)___healthy
4446,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53be8546-8213-4568-a469-31e19edd1ec4___R.S_HL 7892 copy 2.jpg,Corn_(maize)___healthy
4447,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53be8546-8213-4568-a469-31e19edd1ec4___R.S_HL 7892 copy 2_flipLR.jpg,Corn_(maize)___healthy
4448,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53c211a4-96bc-4f7b-baa2-25eb66878c3a___R.S_HL 5514 copy.jpg,Corn_(maize)___healthy
4449,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53c211a4-96bc-4f7b-baa2-25eb66878c3a___R.S_HL 5514 copy_flipLR.jpg,Corn_(maize)___healthy
4450,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53ed74e8-9420-429f-8f49-ad5c40eed3a7___R.S_HL 7944 copy 2.jpg,Corn_(maize)___healthy
4451,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/53ed74e8-9420-429f-8f49-ad5c40eed3a7___R.S_HL 7944 copy 2_flipLR.jpg,Corn_(maize)___healthy
4452,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5417243a-8492-4bf5-9c54-9b930dd54bff___R.S_HL 8069 copy 2.jpg,Corn_(maize)___healthy
4453,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5417243a-8492-4bf5-9c54-9b930dd54bff___R.S_HL 8069 copy 2_flipLR.jpg,Corn_(maize)___healthy
4454,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5467efda-f4ec-4f5e-94b8-8bc0fd19c7ac___R.S_HL 8148 copy.jpg,Corn_(maize)___healthy
4455,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5467efda-f4ec-4f5e-94b8-8bc0fd19c7ac___R.S_HL 8148 copy_flipLR.jpg,Corn_(maize)___healthy
4456,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/54771de1-8262-4207-b15f-ad48a1362ea7___R.S_HL 8249 copy 2_flipLR.jpg,Corn_(maize)___healthy
4457,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/54d2d5bb-a3b0-4039-ad5a-2736e821ea8e___R.S_HL 7965 copy 2.jpg,Corn_(maize)___healthy
4458,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/55558508-0071-4e16-89ca-5e42716988e9___R.S_HL 8170 copy 2.jpg,Corn_(maize)___healthy
4459,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/55558508-0071-4e16-89ca-5e42716988e9___R.S_HL 8170 copy 2_flipLR.jpg,Corn_(maize)___healthy
4460,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5558853b-3853-4ef2-9824-a73060db0b30___R.S_HL 0631 copy 3_flipLR.jpg,Corn_(maize)___healthy
4461,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/55dc128d-a5c8-4a38-8462-498f377f9e9c___R.S_HL 0610 copy 3.jpg,Corn_(maize)___healthy
4462,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/55dc128d-a5c8-4a38-8462-498f377f9e9c___R.S_HL 0610 copy 3_flipLR.jpg,Corn_(maize)___healthy
4463,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/55efba35-9d8a-4fae-9096-dfe1ade5b381___R.S_HL 8184 copy.jpg,Corn_(maize)___healthy
4464,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/56572312-831a-4242-91f0-31b816ade9d9___R.S_HL 8067 copy.jpg,Corn_(maize)___healthy
4465,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/56572312-831a-4242-91f0-31b816ade9d9___R.S_HL 8067 copy_flipLR.jpg,Corn_(maize)___healthy
4466,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/56e3464d-39d5-4694-b34a-2af5866c949a___R.S_HL 5563 copy_flipLR.jpg,Corn_(maize)___healthy
4467,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/57414792-9bc5-40c2-b7cb-b764a2531225___R.S_HL 8152 copy.jpg,Corn_(maize)___healthy
4468,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/57414792-9bc5-40c2-b7cb-b764a2531225___R.S_HL 8152 copy_flipLR.jpg,Corn_(maize)___healthy
4469,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5756c0d0-91eb-425a-90cb-cc6364d64fd4___R.S_HL 8046 copy 2.jpg,Corn_(maize)___healthy
4470,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/57625493-7f34-47eb-b7d4-591b39701edc___R.S_HL 0620 copy 3_flipLR.jpg,Corn_(maize)___healthy
4471,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/57e69775-d8c7-4701-9f93-f88dfa27e7f2___R.S_HL 8190 copy_flipLR.jpg,Corn_(maize)___healthy
4472,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/57f92b15-58ae-4e5f-a979-1c83f9c0be94___R.S_HL 8008 copy.jpg,Corn_(maize)___healthy
4473,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/57f92b15-58ae-4e5f-a979-1c83f9c0be94___R.S_HL 8008 copy_flipLR.jpg,Corn_(maize)___healthy
4474,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/58d32b43-d61e-40b1-a28b-ad80c58e7811___R.S_HL 7918 copy.jpg,Corn_(maize)___healthy
4475,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/58d32b43-d61e-40b1-a28b-ad80c58e7811___R.S_HL 7918 copy_flipLR.jpg,Corn_(maize)___healthy
4476,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/58f71b31-7e05-4036-985d-ffa20976c668___R.S_HL 8063 copy.jpg,Corn_(maize)___healthy
4477,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/592b6242-4900-41f6-8ec0-d2549c3bcb73___R.S_HL 8043 copy.jpg,Corn_(maize)___healthy
4478,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59453ef6-bc9e-4b40-8a2c-e40e39cfd893___R.S_HL 8153 copy 2.jpg,Corn_(maize)___healthy
4479,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59453ef6-bc9e-4b40-8a2c-e40e39cfd893___R.S_HL 8153 copy 2_flipLR.jpg,Corn_(maize)___healthy
4480,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5961441a-a52d-4648-a08b-4965caf11c20___R.S_HL 8328 copy.jpg,Corn_(maize)___healthy
4481,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5961441a-a52d-4648-a08b-4965caf11c20___R.S_HL 8328 copy_flipLR.jpg,Corn_(maize)___healthy
4482,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59633534-1c22-49c5-a8c8-909653945bf7___R.S_HL 7912 copy 2_flipLR.jpg,Corn_(maize)___healthy
4483,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/596f6046-a290-45e2-8c1b-7a60e191f640___R.S_HL 7966 copy 2.jpg,Corn_(maize)___healthy
4484,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/596f6046-a290-45e2-8c1b-7a60e191f640___R.S_HL 7966 copy 2_flipLR.jpg,Corn_(maize)___healthy
4485,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59bc56e1-31cb-410e-a8bb-4afafb0fac7d___R.S_HL 0599 copy 2.jpg,Corn_(maize)___healthy
4486,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59c6e1f0-eef8-4e82-a113-07f5056a5f37___R.S_HL 8030 copy.jpg,Corn_(maize)___healthy
4487,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59c6e1f0-eef8-4e82-a113-07f5056a5f37___R.S_HL 8030 copy_flipLR.jpg,Corn_(maize)___healthy
4488,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59d025eb-f3a8-4a92-a5bb-dfc3acf3515b___R.S_HL 8206 copy.jpg,Corn_(maize)___healthy
4489,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59d025eb-f3a8-4a92-a5bb-dfc3acf3515b___R.S_HL 8206 copy_flipLR.jpg,Corn_(maize)___healthy
4490,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59d8a372-0690-4767-9795-ea96ac386393___R.S_HL 0596 copy 2.jpg,Corn_(maize)___healthy
4491,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/59f7744f-c282-416c-8387-cdbbb195cd4f___R.S_HL 7928 copy.jpg,Corn_(maize)___healthy
4492,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5a09057d-7d3d-46b4-9ec8-e182f6f4afef___R.S_HL 7947 copy 2.jpg,Corn_(maize)___healthy
4493,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5a09057d-7d3d-46b4-9ec8-e182f6f4afef___R.S_HL 7947 copy 2_flipLR.jpg,Corn_(maize)___healthy
4494,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5a1567d9-a5ee-49fe-8c0c-78a9fe25b213___R.S_HL 8164 copy 2.jpg,Corn_(maize)___healthy
4495,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___healthy/5a1567d9-a5ee-49fe-8c0c-78a9fe25b213___R.S_HL 8164 copy 2_flipLR.jpg,Corn_(maize)___healthy
